Year,Month,Day,Place,Hot.Dogs,MINS,NAME,CONTEST,Qual,Gender,Location
2010,Jun,26,4th,19,10,Ron Koch,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Escondido, CA"
2010,Jun,26,4th,10.5,10,Andrew Kossuth,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Queens, NY"
2010,Jun,26,5th,18,10,Kevin Ross,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Escondido, CA"
2010,Jun,26,5th,18,10,"""Big"" Brian Subich",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Escondido, CA"
2010,Jun,26,5th,17,10,"Russ ""The Black Hole"" Keeler",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Fishkill, NY"
2010,Jun,26,5th,17,10,"Damon ""Whos ur daddy"" Serignet",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Fishkill, NY"
2010,Jun,26,5th,10,10,"George ""Garbage Gut"" Glum",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Queens, NY"
2010,Jun,26,7th,14.25,10,"Larell Marie ""The Real Deal"" Mele",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Fishkill, NY"
2010,Jun,26,8th,13.25,10,"William ""Wild Bill"" Myers",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Fishkill, NY"
2010,Jun,26,9th,11.5,10,Yasir Salem,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Fishkill, NY"
2010,Jun,26,10th,8,10,Mike Sola,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Fishkill, NY"
2010,Jun,26,11th,7,10,Todd Depole,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Fishkill, NY"
2010,Jun,26,12th,6.5,10,Drew Altavilla,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Fishkill, NY"
2010,Jun,26,?,10,10,"Sean ""Wrecking Ball"" Brockert",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Escondido, CA"
2010,Jun,26,?,10,10,"Matt ""Sweet Tooth"" Cohen",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Escondido, CA"
2010,Jun,19,1st,30,10,"Pat ""Deep Dish"" Bertoletti",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Charlotte, NC"
2010,Jun,19,1st,13,10,Kristopher Adams,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Fayetteville, NC"
2010,Jun,19,2nd,8,10,Tawana Caldwell,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Fayetteville, NC"
2010,Jun,19,3rd,11.5,10,Richard Foley,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Charlotte, NC"
2010,Jun,19,4th,10,10,"Paul ""BoneBreaker"" Barlow, Jr.",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Charlotte, NC"
2010,Jun,19,?,4,10,Andy Brake,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Charlotte, NC"
2010,Jun,13,1st,23.5,10,"Sean ""Flash"" Gordon",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Thackerville, OK"
2010,Jun,13,2nd,23,10,Crazy Legs Conti,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Thackerville, OK"
2010,Jun,13,3rd,20.5,10,"Adrian ""The Rabbit"" Morgan",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Thackerville, OK"
2010,Jun,13,4th,15,10,"""Hurricane"" David Solomon",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Thackerville, OK"
2010,Jun,13,5th,14.5,10,"""Nasty"" Nathan Biller",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Thackerville, OK"
2010,Jun,13,6th,13,10,Mark James,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Thackerville, OK"
2010,Jun,13,7th,12,10,Gary Klucken,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Thackerville, OK"
2010,Jun,13,8th,10.5,10,Ryan Reed,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Thackerville, OK"
2010,Jun,13,9th,10,10,Billy Pingleton,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Thackerville, OK"
2010,Jun,13,10th,7.5,10,"Tony ""Bam"" Martinez",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Thackerville, OK"
2010,Jun,13,11th,4.5,10,Jeremiah Layman,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Thackerville, OK"
2010,Jun,12,1st,34,10,"Sonya ""The Black Widow"" Thomas",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Norfolk, VA"
2010,Jun,12,2nd,14,10,"Joe ""Big Boss"" Tursi",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Norfolk, VA"
2010,Jun,12,?,?,10,Fred Rose,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Norfolk, VA"
2010,Jun,6,1st,12,10,Andrew Bosque,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Virginia Beach, VA"
2010,Jun,5,1st,29,10,"Erik ""The Red"" Denmark",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Tempe, AZ"
2010,Jun,5,2nd,25,10,"Adrian ""The Rabbit"" Morgan",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Tempe, AZ"
2010,Jun,5,3rd,22,10,"Damon ""The Omen"" Wells",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Tempe, AZ"
2010,Jun,5,?,5,10,Andrew Fountaine,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Tempe, AZ"
2010,Jun,5,DQ,?,10,"Ryan ""Big Red"" McKillop",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Tempe, AZ"
2010,May,29,1st,40,10,"Bob ""The Notorious B.O.B."" Shoudt",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Atlantic City, NJ"
2010,May,29,2nd,25,10,"""Buffalo"" Jim Reeves",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Atlantic City, NJ"
2010,May,29,3rd,24.5,10,"Pat ""from Moonachie"" Philbin",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Atlantic City, NJ"
2010,May,29,4th,23,10,"Allen ""Shredder"" Goldstein",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Atlantic City, NJ"
2010,May,29,5th,20,10,"Brian ""Dud Light"" Dudzinski",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Atlantic City, NJ"
2010,May,29,5th,20,10,"Dave ""U. S. Male"" Goldstein",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Atlantic City, NJ"
2010,May,29,7th,17,10,"Eric ""Steakbellie"" Livingston",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Atlantic City, NJ"
2010,May,29,7th,17,10,"""Big"" Brian Subich",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Atlantic City, NJ"
2010,May,29,9th,15.25,10,"Larell Marie ""The Real Deal"" Mele",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Atlantic City, NJ"
2010,May,29,10th,13.5,10,"William ""Wild Bill"" Myers",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Atlantic City, NJ"
2010,May,29,10th,13.5,10,"Damon ""Whos ur daddy"" Serignet",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Atlantic City, NJ"
2010,May,29,12th,13,10,"Russ ""The Black Hole"" Keeler",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Atlantic City, NJ"
2010,May,29,13th,10,10,"Jeff ""The Natural"" Olson",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Atlantic City, NJ"
2010,May,29,14th,7,10,Daithi O'Shea,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Atlantic City, NJ"
2010,May,29,DQ,?,10,"David ""Tiger Wings and Things"" Brunelli",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Atlantic City, NJ"
2010,May,15,1st,28,10,"Tim ""Gravy"" Brown",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Newnan, GA"
2010,May,15,1st,23,10,"Pete ""PrettyBoy"" Davekos",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"East Hartford, CT"
2010,May,15,2nd,27,10,"Joe ""JamminJoe"" LaRue",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Newnan, GA"
2010,May,15,2nd,17.5,10,"Russ ""The Black Hole"" Keeler",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"East Hartford, CT"
2010,May,15,3rd,14.5,10,"Larell Marie ""The Real Deal"" Mele",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"East Hartford, CT"
2010,May,15,3rd,12,10,"Andrew ""The Bear"" Kogutkiewicz",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Newnan, GA"
2010,May,15,4th,12,10,Matt Martorelli,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"East Hartford, CT"
2010,May,15,4th,12,10,"William ""Wild Bill"" Myers",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"East Hartford, CT"
2010,May,15,6th,10,10,Ken Glatt,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"East Hartford, CT"
2010,May,15,7th,9,10,Seth Chickering,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"East Hartford, CT"
2010,May,15,7th,9,10,Robert Leffler,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"East Hartford, CT"
2010,May,15,8th,10.5,10,"Steve ""Pi Guy"" Martin",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Newnan, GA"
2010,May,15,9th,8.5,10,"Paul ""BoneBreaker"" Barlow, Jr.",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Newnan, GA"
2010,May,15,9th,8,10,Rich Krusinski,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"East Hartford, CT"
2010,May,15,9th,8,10,"Jesse ""Eater J"" Rifkin",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"East Hartford, CT"
2010,May,15,11th,7,10,Mike LeMay,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"East Hartford, CT"
2010,May,15,?,11,10,Damien Boykin,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Newnan, GA"
2010,May,8,1st,38.5,10,"Eric ""Badlands"" Booker",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Foxborough (Boston), MA"
2010,May,8,1st,18,10,"Bryan ""Big Sexy"" Beard",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"San Jose, CA"
2010,May,8,2nd,30,10,"Sean ""Flash"" Gordon",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Foxborough (Boston), MA"
2010,May,8,2nd,17.75,10,"Ryan ""Big Red"" McKillop",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"San Jose, CA"
2010,May,8,3rd,28.75,10,"Allen ""Shredder"" Goldstein",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Foxborough (Boston), MA"
2010,May,8,3rd,16.5,10,Crazy Legs Conti,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"San Jose, CA"
2010,May,8,4th,26.5,10,"Pete ""PrettyBoy"" Davekos",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Foxborough (Boston), MA"
2010,May,8,4th,12,10,"Ken ""A.D.H.D"" Douglas",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"San Jose, CA"
2010,May,8,5th,22.5,10,"Pat ""from Moonachie"" Philbin",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Foxborough (Boston), MA"
2010,May,8,6th,14,10,"Chris ""The Gull"" Hodges",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Foxborough (Boston), MA"
2010,May,8,6th,14,10,"Larell Marie ""The Real Deal"" Mele",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Foxborough (Boston), MA"
2010,May,8,8th,13,10,"William ""Wild Bill"" Myers",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Foxborough (Boston), MA"
2010,May,8,9th,12.5,10,Yasir Salem,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Foxborough (Boston), MA"
2010,May,8,10th,7.5,10,David Nifoussi,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Foxborough (Boston), MA"
2010,May,8,11th,5,10,Tom Mackey,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Foxborough (Boston), MA"
2010,May,6,1st,29,10,"""Big"" Ben Monson",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Las Vegas, NV"
2010,May,6,2nd,13,10,Ron Koch,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Las Vegas, NV"
2010,May,6,3rd,12.5,10,"""El Toro"" Jimenez",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Las Vegas, NV"
2010,May,6,4th,11.75,10,Peter Ruiz,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Las Vegas, NV"
2009,Jul,4,1st,68,10,"Joey ""Jaws"" Chestnut",Nathan's Famous Hot Dog Eating Contest,,,"Brooklyn, NY"
2009,Jul,4,2nd,64.5,10,Takeru Kobayashi,Nathan's Famous Hot Dog Eating Contest,,,"Brooklyn, NY"
2009,Jul,4,3rd,55,10,"Pat ""Deep Dish"" Bertoletti",Nathan's Famous Hot Dog Eating Contest,,,"Brooklyn, NY"
2009,Jul,4,4th,53,10,"Tim ""Eater X"" Janus",Nathan's Famous Hot Dog Eating Contest,,,"Brooklyn, NY"
2009,Jul,4,5th,41.75,10,"Bob ""The Notorious B.O.B."" Shoudt",Nathan's Famous Hot Dog Eating Contest,,,"Brooklyn, NY"
2009,Jul,4,6th,41,10,"Sonya ""The Black Widow"" Thomas",Nathan's Famous Hot Dog Eating Contest,,,"Brooklyn, NY"
2009,Jul,4,7th,38.5,10,"Hall ""Hoover"" Hunt",Nathan's Famous Hot Dog Eating Contest,,,"Brooklyn, NY"
2009,Jul,4,8th,38,10,"Erik ""The Red"" Denmark",Nathan's Famous Hot Dog Eating Contest,,,"Brooklyn, NY"
2009,Jul,4,9th,34,10,"""The Lovely"" Juliet Lee",Nathan's Famous Hot Dog Eating Contest,,,"Brooklyn, NY"
2009,Jul,4,10th,30,10,"Eric ""Badlands"" Booker",Nathan's Famous Hot Dog Eating Contest,,,"Brooklyn, NY"
2009,Jul,4,10th,30,10,"Tim ""Gravy"" Brown",Nathan's Famous Hot Dog Eating Contest,,,"Brooklyn, NY"
2009,Jul,4,12th,28.5,10,"""Buffalo"" Jim Reeves",Nathan's Famous Hot Dog Eating Contest,,,"Brooklyn, NY"
2009,Jul,4,13th,25,10,Crazy Legs Conti,Nathan's Famous Hot Dog Eating Contest,,,"Brooklyn, NY"
2009,Jul,4,13th,25,10,"Pete ""PrettyBoy"" Davekos",Nathan's Famous Hot Dog Eating Contest,,,"Brooklyn, NY"
2009,Jul,4,13th,25,10,"Sean ""Flash"" Gordon",Nathan's Famous Hot Dog Eating Contest,,,"Brooklyn, NY"
2009,Jul,4,16th,23,10,"Marco ""Mongo"" Marquez",Nathan's Famous Hot Dog Eating Contest,,,"Brooklyn, NY"
2009,Jul,4,17th,21,10,"Micah ""Wing Kong"" Collins",Nathan's Famous Hot Dog Eating Contest,,,"Brooklyn, NY"
2009,Jul,4,18th,14,10,"Franco ""frenkybello"" Camerini",Nathan's Famous Hot Dog Eating Contest,,,"Brooklyn, NY"
2009,Jul,4,18th,14,10,Bob Coccodrilli,Nathan's Famous Hot Dog Eating Contest,,,"Brooklyn, NY"
2009,Jul,3,1st,8,10,Matt D,Nathan's Hot Dog A Thon,,,"Vancouver, BC, Canada"
2009,Jul,3,2nd,?,10,"""Teppei""",Nathan's Hot Dog A Thon,,,"Vancouver, BC, Canada"
2009,Jul,3,3rd,?,10,"""Colonel Mustard""",Nathan's Hot Dog A Thon,,,"Vancouver, BC, Canada"
2009,Jun,27,1st,25,10,"Pete ""PrettyBoy"" Davekos",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"San Jose, CA"
2009,Jun,27,1st,22,10,"""Buffalo"" Jim Reeves",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Newnan, GA"
2009,Jun,27,1st,9,10,Bob Cocadrillo,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Brooklyn, NY"
2009,Jun,27,2nd,20.5,10,"""Nasty"" Nathan Biller",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"San Jose, CA"
2009,Jun,27,2nd,20,10,"Allen ""Shredder"" Goldstein",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Newnan, GA"
2009,Jun,27,2nd,8,10,John Navandro,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Brooklyn, NY"
2009,Jun,27,3rd,20,10,"""Big"" Brian Subich",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"San Jose, CA"
2009,Jun,27,3rd,11,10,Damien Boykin,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Newnan, GA"
2009,Jun,27,3rd,11,10,Rick Petralia,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Newnan, GA"
2009,Jun,27,3rd,11,10,Tony Rodriguez,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Newnan, GA"
2009,Jun,27,5th,10,10,"Paul ""BoneBreaker"" Barlow, Jr.",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Newnan, GA"
2009,Jun,27,?,10,10,Buck Lanford,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Newnan, GA"
2009,Jun,27,?,?,10,Cory Graham,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Newnan, GA"
2009,Jun,27,?,?,10,Jason Woody,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Newnan, GA"
2009,Jun,20,1st,40,10,"Eric ""Badlands"" Booker",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Queens, NY"
2009,Jun,20,2nd,32,10,"Pat ""from Moonachie"" Philbin",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Queens, NY"
2009,Jun,20,3rd,25,10,"""Nasty"" Nathan Biller",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Queens, NY"
2009,Jun,20,?,9.5,10,"Jo ""Gavonne"" Rose",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Queens, NY"
2009,Jun,20,DQ,?,10,Yasir Salem,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Queens, NY"
2009,Jun,13,1st,30,10,"Marco ""Mongo"" Marquez",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Denver, CO"
2009,Jun,13,1st,23,10,"Micah ""Wing Kong"" Collins",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Charlotte, NC"
2009,Jun,13,2nd,29,10,"Pete ""PrettyBoy"" Davekos",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Denver, CO"
2009,Jun,13,2nd,22.5,10,"""Nasty"" Nathan Biller",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Charlotte, NC"
2009,Jun,13,3rd,20,10,"""Big"" Brian Subich",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Charlotte, NC"
2009,Jun,13,3rd,18,10,"Bryan ""Big Sexy"" Beard",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Denver, CO"
2009,Jun,13,3rd,18,10,"Jimme ""JiminEater"" Mares",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Denver, CO"
2009,Jun,13,4th,11,10,Nick Giffen,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Charlotte, NC"
2009,Jun,13,5th,15,10,Alex Fenn,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Denver, CO"
2009,Jun,13,5th,10,10,"Paul ""BoneBreaker"" Barlow, Jr.",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Charlotte, NC"
2009,Jun,13,5th,10,10,Cliff Seals,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Charlotte, NC"
2009,Jun,13,?,?,10,Andy Brake,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Charlotte, NC"
2009,Jun,6,1st,36,10,"Sonya ""The Black Widow"" Thomas",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Norfolk, VA"
2009,Jun,6,1st,32,10,"Tim ""Gravy"" Brown",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Overland Park, KS"
2009,Jun,6,1st,26,10,"Pat ""Deep Dish"" Bertoletti",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Plymouth, MN"
2009,Jun,6,2nd,27.5,10,"""Buffalo"" Jim Reeves",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Overland Park, KS"
2009,Jun,6,2nd,16.5,10,"Joe ""Big Boss"" Tursi",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Norfolk, VA"
2009,Jun,6,2nd,13.5,10,"Mark ""the muncher"" Williams",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Plymouth, MN"
2009,Jun,6,3rd,27,10,"Marco ""Mongo"" Marquez",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Overland Park, KS"
2009,Jun,6,3rd,16,10,"Jay ""The Gormonster"" Gorman",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Norfolk, VA"
2009,Jun,6,3rd,12,10,"Julie ""Dey-Licious"" Dey",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Plymouth, MN"
2009,Jun,6,4th,22,10,"Bryan ""Big Sexy"" Beard",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Overland Park, KS"
2009,Jun,6,4th,15.5,10,Will Schmeirer,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Norfolk, VA"
2009,Jun,6,?,11.67,10,"James ""Big Bess"" Besser, II",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Norfolk, VA"
2009,Jun,6,?,8.5,10,"Carson Hughes, Jr.",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Norfolk, VA"
2009,Jun,6,?,?,10,"Chris ""The Mad Greek"" Abatsas",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Overland Park, KS"
2009,May,30,1st,33,10,"Hall ""Hoover"" Hunt",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Tampa, FL"
2009,May,30,1st,28,10,"Erik ""The Red"" Denmark",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Tempe, AZ"
2009,May,30,2nd,14.5,10,"Pete ""Philly Guy"" Miernicki",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Tampa, FL"
2009,May,30,2nd,14,10,"Bryan ""Big Sexy"" Beard",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Tempe, AZ"
2009,May,30,3rd,13,10,Jim Daikoku,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Tempe, AZ"
2009,May,30,3rd,?,10,"Frank ""the Frank"" Chebetti",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Tampa, FL"
2009,May,30,?,12,10,"RJ ""The Ralph"" Frasca",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Tampa, FL"
2009,May,30,?,?,10,Matthew Ramirez,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Tempe, AZ"
2009,May,23,1st,30.5,10,"""The Lovely"" Juliet Lee",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Atlantic City, NJ"
2009,May,23,2nd,26,10,"Pat ""from Moonachie"" Philbin",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Atlantic City, NJ"
2009,May,23,3rd,23,10,"Allen ""Shredder"" Goldstein",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Atlantic City, NJ"
2009,May,23,3rd,23,10,"""Buffalo"" Jim Reeves",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Atlantic City, NJ"
2009,May,23,5th,22,10,"Micah ""Wing Kong"" Collins",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Atlantic City, NJ"
2009,May,23,6th,21,10,"Eric ""Steakbellie"" Livingston",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Atlantic City, NJ"
2009,May,23,7th,20,10,"Dave ""U. S. Male"" Goldstein",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Atlantic City, NJ"
2009,May,23,8th,15,10,"William ""Wild Bill"" Myers",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Atlantic City, NJ"
2009,May,23,9th,13,10,"""Beautiful"" Brian Seiken",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Atlantic City, NJ"
2009,May,23,10th,12.5,10,"Pete ""Philly Guy"" Miernicki",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Atlantic City, NJ"
2009,May,23,11th,7.5,10,Alex Daza,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Atlantic City, NJ"
2009,May,23,12th,5,10,Zach Sommers,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Atlantic City, NJ"
2009,May,17,1st,38,10,"Bob ""The Notorious B.O.B."" Shoudt",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Allentown, PA"
2009,May,17,2nd,19.9,10,"Russ ""The Black Hole"" Keeler",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Allentown, PA"
2009,May,17,3rd,19.8,10,"Micah ""Wing Kong"" Collins",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Allentown, PA"
2009,May,17,4th,17,10,"Eric ""Steakbellie"" Livingston",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Allentown, PA"
2009,May,17,5th,13.5,10,Andrew Kossuth,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Allentown, PA"
2009,May,17,6th,13.25,10,"William ""Wild Bill"" Myers",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Allentown, PA"
2009,May,17,7th,13,10,Elliott Feldman,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Allentown, PA"
2009,May,17,8th,12,10,Matthew Ventre,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Allentown, PA"
2009,May,17,9th,11,10,Lloyd Napier,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Allentown, PA"
2009,May,17,10th,10,10,"Paul ""Buffet Buster"" Sakelarides",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Allentown, PA"
2009,May,17,10th,10,10,Nicholas Sposato,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Allentown, PA"
2009,May,17,12th,9,10,Simon Kwak,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Allentown, PA"
2009,May,17,13th,7,10,Gordon Brile,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Allentown, PA"
2009,May,17,14th,6.5,10,Stephen Kwak,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Allentown, PA"
2009,May,17,15th,5,10,Brandon Sakelarides,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Allentown, PA"
2009,May,16,1st,50,10,"Tim ""Eater X"" Janus",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"East Hartford, CT"
